"rows.list[[i]]","PHYLLO11","PHYLLO13","PHYLLO21","PHYLLO12","PHYLLO14","PHYLLO22"
"Thioalkalivibrio",0,0,0,0,0,0
"Thiobacillus",0,0,0,0,0,1.08096900525331
"Thiocapsa",0,0,0,0,0,0
"Thiocystis",0,0.454764246770748,0.795335527231143,0,0,0
"Thioflavicoccus",0,0.454764246770748,0,0,0,0
"Thiohalocapsa",0,0,0,0,0,0
"Thiomicrospira",0,0,0.795335527231143,0,0,0
"Thiomonas",0,0.909528493541496,1.59067105446229,0,0,1.08096900525331
"Thiorhodococcus",0,0,0,0,0,0
"Thiorhodospira",0,0,0,0,0,0
"Thiorhodovibrio",0,0.454764246770748,0,0,0,0
"Thiothrix",0,0,0,0,0,0
"X.Thripidae.",0,0,0,3.1168656384175,0,0
"Tistrella",0,0.454764246770748,0,0,0,0
"Togninia",0,0.909528493541496,0,0,0,0
"Tolumonas",0,0,0,0,0,0
"Torulaspora",0,0,0,0,0,0
"Trametes",0,0,0,0,0,1.08096900525331
"Tremella",0,0.454764246770748,7.15801974508029,0,2.60905103033754,4.32387602101324
"X.Tremellaceae.",4.75287309744825,0,8.74869079954257,0,0,0
"X.Tremellales.",0,3.63811397416598,49.3108026883309,7.79216409604375,7.82715309101263,8.64775204202647
"X.Tremellomycetes.",0,0,0.795335527231143,0,0,0
"Treponema",0,0,0,0,0,0
"Triatoma",0,0,0,0,0,7.56678303677316
"Tribolium",0,0.454764246770748,0,1.55843281920875,2.60905103033754,130.79724963565
"Trichinella",4.75287309744825,0,0,0,0,0
"Trichoderma",0,7.73099219510272,1.59067105446229,0,5.21810206067509,5.40484502626655
"Trichodesmium",0,0,1.59067105446229,0,0,0
"Trichophyton",0,0.909528493541496,0.795335527231143,0,0,1.08096900525331
"Trichoplax",0,0,0,0,0,0
"Trichormus",0,0.454764246770748,0.795335527231143,0,0,0
"Trichosporon",9.50574619489651,1.81905698708299,35.7900987254014,1.55843281920875,7.82715309101263,7.56678303677316
"Truepera",0,3.63811397416598,3.18134210892457,0,0,1.08096900525331
"Trueperella",0,0,0,0,0,1.08096900525331
"Trypanosoma",0,0,0,0,0,0
"X.Trypanosomatidae.",28.5172385846895,0,4.77201316338686,26.4933579265488,16.958831697194,1.08096900525331
"Tsukamurella",0,0.454764246770748,0,0,0,0
"Tuber",0,0.454764246770748,0,0,0,1.08096900525331
"Turbinellus",0,0.454764246770748,0,0,0,0
"Turicella",0,0,0,0,0,0
"Turicibacter",0,0,0,0,0,0
"Turneriella",0,0,0,0,0,0
"Twortlikevirus",0,0,0,0,1.30452551516877,0
"Tyzzerella",0,0,0,0,0,0
"Uncinocarpus",0,0,0.795335527231143,0,0,0
"Unknown",0,25505.4527801374,23955.506080202,0,14489.3648969795,26616.6998163522
"Usnea",0,0,0.795335527231143,0,0,0
"X.Ustilaginaceae.",33.2701116821378,25.9215620659326,19.0880526535474,7.79216409604375,23.4814592730379,20.5384110998129
"Ustilago",9.50574619489651,6.82146370156122,7.15801974508029,10.9090297344613,5.21810206067509,10.8096900525331
"Vagococcus",0,0,0,0,0,0
"Vanderwaltozyma",0,0,0,0,0,0
"Varibaculum",0,0,0,0,0,0
"Variovorax",0,2.27382123385374,0,0,0,0
"Veillonella",0,0,0,0,0,0
"X.Veillonellaceae.",0,0.454764246770748,0,0,0,0
"Venturia",0,0.454764246770748,0,0,0,0
"Vermamoeba",0,0,0,0,0,0
"Verminephrobacter",0,0,0,0,0,0
"X.Verrucomicrobia.",0,0,0,0,0,0
"X.Verrucomicrobiaceae.",0,0,0,0,0,0
"X.Verrucomicrobiales.",0,0,0,0,0,0
"Verrucosispora",0,0,0,0,0,0
"Verticillium",0,2.72858548062449,0.795335527231143,0,1.30452551516877,0
"Vibrio",0,3.18334972739524,4.77201316338686,1.55843281920875,6.52262757584386,3.24290701575993
"X.Vibrionaceae.",0,0,0,0,0,0
"X.Vibrionales.",0,0,1.59067105446229,1.55843281920875,0,0
"Virgibacillus",0,0.454764246770748,1.59067105446229,1.55843281920875,1.30452551516877,1.08096900525331
"Viridibacillus",0,0,0,0,0,0
"X.Viruses.",0,166.443714318094,0,1.55843281920875,0,4.32387602101324
"Waddlia",0,0,0,0,0,0
"Wallemia",0,0,0,0,0,0
"Weeksella",0,0.909528493541496,2.38600658169343,0,0,0
"Weissella",0,3.18334972739524,1.59067105446229,0,0,0
"Wickerhamomyces",0,0,0.795335527231143,0,0,0
"Wigglesworthia",0,0,0,0,0,1.08096900525331
"Williamsia",0,18.6453341176007,10.3393618540049,1.55843281920875,9.1316786061814,6.48581403151986
"Winogradskyella",0,0,0,0,0,0
"Wohlfahrtiimonas",0,0,1.59067105446229,0,0,0
"Wolbachia",0,0,7.15801974508029,0,0,0
"Wuchereria",0,0,0.795335527231143,0,0,0
"Xanthobacter",0,1.36429274031224,4.77201316338686,0,0,0
"X.Xanthobacteraceae.",0,0,0,0,0,0
"X.Xanthomonadaceae.",0,26.3763263127034,106.574960648973,0,0,0
"X.Xanthomonadales.",0,0,0,0,0,0
"Xanthomonas",0,0,0,0,0,0
"Xenococcus",0,0.454764246770748,0,0,0,0
"Xenorhabdus",0,3.18334972739524,3.97667763615571,1.55843281920875,9.1316786061814,2.16193801050662
"Xylanimonas",0,0,0.795335527231143,0,0,0
"X.Xylariales.",0,0.909528493541496,0,0,1.30452551516877,0
"Xylella",0,0,0,0,0,0
"Yarrowia",0,1.36429274031224,0,0,0,0
"Yersinia",0,2.72858548062449,4.77201316338686,3.1168656384175,44.3538675157382,10.8096900525331
"Yokenella",0,0,1.59067105446229,0,2.60905103033754,3.24290701575993
"Youngiibacter",0,0,0.795335527231143,0,1.30452551516877,0
"Zancudomyces",0,0,0,0,0,0
"Zhouia",0,0,0,0,0,0
"Zobellia",0,0.454764246770748,0,0,0,0
"Zunongwangia",0,2.27382123385374,0,0,0,1.08096900525331
"Zygosaccharomyces",0,0,0,0,0,0
"Zymomonas",0,0,0,0,0,0
"Zymoseptoria",0,17.2810413772884,9.54402632677372,6.233731276835,5.21810206067509,4.32387602101324
