"rows.list[[i]]","PHYLLO11","PHYLLO13","PHYLLO15","PHYLLO21","PHYLLO23","PHYLLO26","PHYLLO27","PHYLLO12","PHYLLO14","PHYLLO16","PHYLLO22","PHYLLO24","PHYLLO25","PHYLLO28","PHYLLO29"
"Renibacterium",0,4.26440440703131,1.86820265493905,0,0.518206733534305,2.7887798137017,3.1428019861785,1.10500959162064,1.01612374144314,0,0,0,2.74419903213952,0.585768090230445,2.55904477672112
"Reticulomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Retroviridae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Rhabditida.",1.22215542438489,1.06610110175783,0,0,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"Rheinheimera",0,0,0,1.27077775826581,0,0,1.57140099308925,0,0,1.49977874905707,0,0,0,0,0
"Rhipicephalus",0,0,0,0,0,0,0,0,1.01612374144314,0,0,0,0,0,0
"X.Rhizobiaceae.",0,21.3220220351565,26.1548371691466,27.9571106818479,119.18754871289,202.883731446799,133.569084412586,0,0,56.9915924641688,0,0,51.453731852616,714.051301990913,43.503761204259
"X.Rhizobiales.",0,42.6440440703131,0,0,153.907399859689,384.851614290835,331.565609541831,0,0,29.9955749811415,0,0,109.767961285581,545.350092004544,0
"Rhizobium",0,6.39660661054696,0,1.27077775826581,22.8010962755094,34.8597476712712,37.7136238341419,0,0,2.99955749811415,0,0,15.7791444348022,130.040516031159,0
"Rhizoctonia",2.44431084876978,4.26440440703131,0,8.89544430786068,0,0.697194953425425,0,0,1.01612374144314,0,0,0,0.68604975803488,0,0
"Rhizophagus",0,7.46270771230478,0,0,1.55462020060292,2.09158486027627,0.785700496544624,0,2.03224748288628,0,0,0,1.37209951606976,0,2.55904477672112
"Rhizopus",0,0,0,0,0.518206733534305,2.7887798137017,1.57140099308925,0,3.04837122432942,0,0,0,4.80234830624416,0,2.55904477672112
"Rhodanobacter",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Rhodnius",2.44431084876978,0,0,0,1.03641346706861,0,0,2.21001918324128,1.01612374144314,2.99955749811415,12.3469311841639,0,0.68604975803488,0,0
"Rhodobacter",0,7.46270771230478,0,0,5.18206733534305,2.7887798137017,0.785700496544624,0,5.0806187072157,1.49977874905707,1.23469311841639,0,6.8604975803488,1.75730427069134,0
"X.Rhodobacteraceae.",0,142.857547635549,48.5732690284152,76.2466654959487,76.6945965630772,149.199720033041,128.069180936774,9.94508632458577,3.04837122432942,289.457298568015,19.7550898946622,27.5143721394519,137.209951606976,105.43825624148,102.361791068845
"X.Rhodobacterales.",0,15.9915165263674,3.73640530987809,3.81233327479744,3.10924040120583,6.27475458082882,3.1428019861785,0,0,7.49889374528537,4.93877247366556,2.75143721394519,6.8604975803488,5.85768090230445,0
"Rhodococcus",0,15.9915165263674,0,0,21.7646828084408,31.3737729041441,37.7136238341419,0,0,0,0,0,21.9535922571162,9.95805753391757,0
"X.Rhodocyclaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodoferax",0,1.06610110175783,0,1.27077775826581,1.03641346706861,0,0.785700496544624,0,0,0,0,2.75143721394519,2.05814927410464,0.585768090230445,0
"Rhodomicrobium",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0.68604975803488,1.17153618046089,2.55904477672112
"Rhodonellum",0,0,0,0,2.07282693413722,0.697194953425425,0,0,0,1.49977874905707,0,0,0,2.34307236092178,2.55904477672112
"Rhodopirellula",0,2.13220220351565,0,0,1.03641346706861,1.39438990685085,8.64270546199086,0,0,0,0,0,0,4.68614472184356,0
"Rhodopseudomonas",0,6.39660661054696,0,0,3.10924040120583,4.88036467397797,3.1428019861785,0,0,0,0,0,0,6.4434489925349,0
"X.Rhodospirillaceae.",0,9.59490991582044,5.60460796481714,10.1662220661265,20.2100626078379,63.4447407617137,37.7136238341419,0,0,11.9982299924566,0,0,8.23259709641856,52.1333600305096,38.3856716508167
"X.Rhodospirillales.",0,21.3220220351565,0,0,6.21848080241166,9.76072934795595,10.2141064550801,0,0,0,2.46938623683278,0,5.48839806427904,15.2299703459916,0
"Rhodospirillum",0,0,1.86820265493905,0,0,5.5775596274034,0,0,0,0,0,0,6.17444782231392,2.34307236092178,0
"Rhodosporidium",0,1.06610110175783,0,6.35388879132906,0,0,0,0,0,0,0,0,0,0,0
"X.Rhodothermaceae.",0,3.19830330527348,0,1.27077775826581,0,0,0,0,0,1.49977874905707,1.23469311841639,0,0.68604975803488,0,0
"Rhodothermus",0,1.06610110175783,0,0,0,2.09158486027627,4.71420297926774,0,0,0,0,0,0,1.17153618046089,0
"Rhodotorula",1.22215542438489,0,0,2.54155551653162,0,0,0,0,1.01612374144314,0,0,0,0.68604975803488,0,0
"Rhodovulum",0,4.26440440703131,0,0,0,2.09158486027627,0.785700496544624,0,0,0,0,0,0,1.17153618046089,0
"Richelia",0,1.06610110175783,0,0,0,0,1.57140099308925,0,0,0,0,0,0.68604975803488,0,0
"Rickettsia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rickettsiella",0,19.1898198316409,0,3.81233327479744,0,0,0,2.21001918324128,1.01612374144314,0,49.3877247366556,0,0,0,0
"Riemerella",0,0,0,0,18.1372356737007,15.3382889753593,0,0,0,0,0,0,2.05814927410464,2.92884045115223,0
"Riptortus",0,0,0,0,0,0,0,1.10500959162064,0,0,2.46938623683278,0,0,0,0
"Rivularia",0,6.39660661054696,0,5.08311103306325,0,0.697194953425425,0.785700496544624,3.31502877486192,3.04837122432942,0,1.23469311841639,0,0,0.585768090230445,0
"X.Rivulariaceae.",0,2.13220220351565,0,1.27077775826581,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"Robiginitalea",0,2.13220220351565,0,1.27077775826581,0.518206733534305,1.39438990685085,0,0,0,1.49977874905707,0,0,0.68604975803488,0.585768090230445,0
"Roseburia",0,1.06610110175783,3.73640530987809,0,3.10924040120583,0.697194953425425,1.57140099308925,0,0,0,0,0,6.17444782231392,2.34307236092178,2.55904477672112
"Roseibacterium",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Roseibium",0,0,0,1.27077775826581,0,0,0.785700496544624,1.10500959162064,0,0,0,0,0,1.17153618046089,0
"Roseiflexus",0,4.26440440703131,1.86820265493905,0,2.59103366767153,4.88036467397797,14.1426089378032,0,0,1.49977874905707,0,0,6.17444782231392,18.7445788873742,10.2361791068845
"Roseivivax",0,1.06610110175783,0,0,1.03641346706861,1.39438990685085,0,1.10500959162064,1.01612374144314,1.49977874905707,0,0,0.68604975803488,0.585768090230445,0
"Rosenbergiella",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Roseobacter",0,1.06610110175783,0,3.81233327479744,1.55462020060292,1.39438990685085,3.92850248272312,0,0,2.99955749811415,0,0,0.68604975803488,2.34307236092178,2.55904477672112
"Roseomonas",0,2.13220220351565,0,5.08311103306325,2.07282693413722,13.2467041150831,5.49990347581237,0,0,0,3.70407935524917,0,2.05814927410464,2.34307236092178,7.67713433016334
"Roseovarius",0,5.33050550878913,0,1.27077775826581,0,0,1.57140099308925,0,0,1.49977874905707,0,0,1.37209951606976,0,0
"Rothia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rubellimicrobium",0,8.52880881406261,29.8912424790247,13.9785553409239,40.9383319492101,45.3176719726526,47.9277302892221,0,2.03224748288628,88.4869461943674,0,8.25431164183558,59.0002791909997,48.0329833988965,28.1494925439323
"Rubidibacter",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rubrivivax",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,2.05814927410464,2.92884045115223,0
"Rubrobacter",0,7.46270771230478,186.820265493905,0,98.459279371518,750.878964839183,1033.98185345273,0,0,107.984069932109,0,77.0402419904654,87.1283192704298,726.352431885752,475.982328470127
"Ruegeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminiclostridium",0,3.19830330527348,0,0,5.18206733534305,2.09158486027627,3.92850248272312,0,2.03224748288628,0,0,0,2.74419903213952,3.51460854138267,5.11808955344223
"X.Ruminococcaceae.",0,1.06610110175783,0,0,3.10924040120583,1.39438990685085,1.57140099308925,0,0,1.49977874905707,0,0,2.74419903213952,1.17153618046089,5.11808955344223
"Ruminococcus",0,3.19830330527348,11.2092159296343,0,8.29130773654888,2.7887798137017,0,0,0,1.49977874905707,0,0,15.0930946767674,4.10037663161312,0
"Runella",0,2.13220220351565,0,0,11.4005481377547,6.27475458082882,0,0,0,20.996902486799,0,0,20.5814927410464,7.02921708276534,0
"Saccharomonospora",0,5.33050550878913,0,0,7.25489426948027,9.76072934795595,10.2141064550801,0,0,0,3.70407935524917,0,0,11.7153618046089,5.11808955344223
"Saccharomyces",0,0,0,2.54155551653162,0,3.48597476712712,0,0,0,0,0,0,0,0.585768090230445,0
"X.Saccharomycetaceae.",1.22215542438489,2.13220220351565,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"X.Saccharomycetales.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saccharophagus",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,0,1.17153618046089,0
"Saccharopolyspora",0,0,0,0,2.59103366767153,2.09158486027627,3.92850248272312,0,0,0,0,0,0,2.34307236092178,0
"Saccharothrix",0,0,0,0,0,1.39438990685085,2.35710148963387,0,0,0,0,0,0,3.51460854138267,0
"Sagittula",0,2.13220220351565,0,0,0,0,3.1428019861785,0,0,0,0,0,0,0.585768090230445,0
"Salimicrobium",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,2.05814927410464,1.17153618046089,0
"Salinibacter",0,0,0,0,0,1.39438990685085,0.785700496544624,0,0,1.49977874905707,0,0,0,0,0
"Salinibacterium",0,0,1.86820265493905,0,0,1.39438990685085,0,0,0,0,0,0,0.68604975803488,0,0
"Salinisphaera",0,1.06610110175783,0,1.27077775826581,0.518206733534305,0,0.785700496544624,1.10500959162064,0,0,0,0,0,1.75730427069134,0
"Salinispora",0,0,0,0,0,3.48597476712712,2.35710148963387,0,0,0,0,0,0.68604975803488,2.34307236092178,0
"Salipiger",0,1.06610110175783,0,0,0,2.09158486027627,0,0,0,0,0,0,0.68604975803488,0.585768090230445,0
"Salmonella",0,0,5.60460796481714,6.35388879132906,10.3641346706861,7.66914448767967,50.2848317788559,0,19.3063510874196,0,49.3877247366556,8.25431164183558,17.151243950872,0,0
"Sanguibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saprospira",0,0,0,0,1.03641346706861,0.697194953425425,0.785700496544624,0,0,1.49977874905707,0,0,0.68604975803488,0,0
"Scardovia",0,1.06610110175783,0,0,0,0.697194953425425,0.785700496544624,0,0,0,0,0,0,0,0
"Schistosoma",0,0,0,2.54155551653162,0.518206733534305,0.697194953425425,0,0,0,0,2.46938623683278,0,0.68604975803488,0,0
"Schizophyllum",0,0,0,3.81233327479744,0,0,0,0,0,0,0,0,0,0,0
"Schizosaccharomyces",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"Sclerotinia",0,4.26440440703131,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Sclerotiniaceae.",0,66.0982683089852,0,33.0402217149111,0,0,0,0,13.2096086387608,0,1.23469311841639,0,0,0,0
"Sebaldella",0,0,0,1.27077775826581,0,0,0.785700496544624,0,0,0,1.23469311841639,0,0,0.585768090230445,0
"Segniliparus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Selenomonadales.",0,0,0,0,0,0,0,0,0,0,0,0,5.48839806427904,1.17153618046089,0
"Selenomonas",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"Serinicoccus",0,0,0,0,0,1.39438990685085,0,0,0,0,0,0,0,0,0
"Serpula",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Serratia",0,12.7932132210939,14.9456212395124,10.1662220661265,56.4845339552393,1.39438990685085,12.571207944714,36.4653165234812,99.5801266614277,8.99867249434245,50.622417855072,27.5143721394519,21.2675424990813,0,2.55904477672112
"Setosphaeria",0,23.4542242386722,41.100458408659,16.5201108574556,64.2576349582538,20.9158486027627,11.7855074481694,0,6.09674244865884,22.4966812358561,8.64285182891472,16.5086232836712,72.7212743516973,14.0584341655307,7.67713433016334
"Shewanella",0,22.3881231369144,13.0774185845733,19.0616663739872,13.9915818054262,0,0,0,0,7.49889374528537,13.5816243025803,2.75143721394519,0,4.68614472184356,0
"Shigella",0,1.06610110175783,0,0,1.03641346706861,0,4.71420297926774,0,2.03224748288628,1.49977874905707,0,8.25431164183558,2.74419903213952,1.17153618046089,0
"Shimwellia",0,0,1.86820265493905,0,0,0,0.785700496544624,0,0,0,0,2.75143721394519,0,0.585768090230445,0
"Shinella",0,2.13220220351565,0,0,2.07282693413722,0.697194953425425,0,0,0,0,0,0,0.68604975803488,0.585768090230445,0
"Shuttleworthia",0,0,1.86820265493905,0,0.518206733534305,0,0,0,0,1.49977874905707,0,0,0,0,0
"Sideroxydans",0,0,0,0,2.59103366767153,1.39438990685085,0,0,0,0,0,0,0,1.17153618046089,0
"Simiduia",0,1.06610110175783,0,0,0.518206733534305,0.697194953425425,0.785700496544624,0,0,1.49977874905707,0,0,0.68604975803488,0,0
"Simkania",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0.585768090230445,0
"Singulisphaera",0,0,0,0,0,5.5775596274034,4.71420297926774,0,0,0,13.5816243025803,0,0,11.7153618046089,0
"Sinorhizobium",0,0,0,3.81233327479744,3.62744713474014,12.5495091616576,7.07130446890161,0,0,8.99867249434245,0,0,0.68604975803488,10.543825624148,0
"X.Siphoviridae.",0,3.19830330527348,0,0,16.5826154730978,2.09158486027627,6.28560397235699,0,0,0,0,0,2.05814927410464,4.10037663161312,0
"Skeletonema",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0,0
"Skermanella",0,26.6525275439457,14.9456212395124,38.1233327479744,49.229639685759,108.065217780941,58.9275372408468,0,0,37.4944687264269,3.70407935524917,22.0114977115616,44.5932342722672,130.626284121389,84.4484776317968
"Slackia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Smithella",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0.585768090230445,0
"Snodgrassella",2.44431084876978,8.52880881406261,0,282.11266233501,0.518206733534305,0,0,221.001918324128,13.2096086387608,0,61.7346559208194,0,0,0,0
"Sodalis",0,0,0,0,1.03641346706861,2.09158486027627,0,0,4.06449496577256,0,8.64285182891472,0,0,0,0
"Solenopsis",0,0,0,0,0,0,0,0,0,0,2.46938623683278,0,0.68604975803488,0,0
"Solibacillus",0,1.06610110175783,3.73640530987809,0,2.59103366767153,3.48597476712712,3.92850248272312,0,0,1.49977874905707,3.70407935524917,0,1.37209951606976,1.17153618046089,0
"X.Solirubrobacterales.",0,0,0,0,0,75.9942499233713,84.0699531302748,0,0,0,0,0,0,58.5768090230445,0
"Solitalea",0,3.19830330527348,1.86820265493905,1.27077775826581,5.18206733534305,2.7887798137017,1.57140099308925,0,0,17.9973449886849,0,0,8.91864685445344,8.78652135345668,7.67713433016334
"Solobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorangium",0,8.52880881406261,0,0,0,16.7326788822102,10.9998069516247,0,0,0,0,0,2.74419903213952,8.78652135345668,0
"Sordaria",0,0,0,0,0.518206733534305,0,0,0,0,0,1.23469311841639,0,0,1.17153618046089,0
"X.Sordariaceae.",0,0,0,0,0.518206733534305,0,0.785700496544624,0,0,0,0,0,0,0,0
"X.Sordariales.",0,4.26440440703131,0,1.27077775826581,0,1.39438990685085,0.785700496544624,0,0,0,1.23469311841639,0,0,0,0
"X.Sordariomycetes.",0,74.6270771230478,0,12.7077775826581,15.5462020060292,11.1551192548068,40.8564258203204,0,0,0,25.9285554867442,0,10.2907463705232,24.6022597896787,0
"Spathaspora",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,0.68604975803488,0,0
"Sphaerobacter",0,5.33050550878913,0,0,3.62744713474014,25.7962132767407,34.5708218479635,0,0,0,0,0,4.80234830624416,36.3176215942876,5.11808955344223
"X.Sphaerobacteraceae.",0,2.13220220351565,0,1.27077775826581,0.518206733534305,11.1551192548068,17.2854109239817,0,0,0,1.23469311841639,0,0,7.61498517299579,0
"Sphaerochaeta",0,0,0,0,0.518206733534305,1.39438990685085,1.57140099308925,0,0,1.49977874905707,0,0,1.37209951606976,1.17153618046089,0
"Sphaerotilus",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,1.75730427069134,0
"Sphaerulina",0,17.0576176281252,0,10.1662220661265,5.70027406887736,2.09158486027627,0,0,0,0,4.93877247366556,0,6.17444782231392,0,0
"X.Sphingobacteriaceae.",0,13.8593143228517,57.9142823031104,26.686332923582,361.708300006945,172.20715349608,24.3567153928833,0,0,286.457741069901,0,0,175.628738056929,154.642775820837,0
"X.Sphingobacteriales.",0,94.8829980564466,48.5732690284152,2.54155551653162,242.520751294055,103.882048060388,111.569470509337,0,0,592.412605877544,0,0,406.827506514684,254.223351160013,0
"X.Sphingobacteriia.",0,0,0,0,0,0,0,0,0,1.49977874905707,0,0,1.37209951606976,0,0
"Sphingobacterium",0,9.59490991582044,0,1.27077775826581,76.1763898295428,202.186536493373,21.2139134067048,0,0,5.9991149962283,0,0,28.1280400794301,22.8449555189874,0
"Sphingobium",0,8.52880881406261,0,52.1018880888983,42.492952149813,34.1625527178458,41.6421263168651,0,0,7.49889374528537,0,0,25.3838410472906,86.6936773541059,0
"X.Sphingomonadaceae.",0,203.625310435745,732.335440736106,1270.77775826581,845.713389127986,1224.27433821505,1313.69123022261,0,0,796.382515749307,93.8366769996456,1617.84508179977,911.760128428355,2507.67319427654,911.019940512717
"X.Sphingomonadales.",0,105.544009074025,121.433172571038,137.243997892708,140.434024787797,199.397756679672,260.066864356271,0,0,293.956634815187,33.3367141972425,96.3003024880818,246.291863134522,376.648882018176,107.479880622287
"Sphingomonas",0,92.7507958529309,1036.85247349117,1845.16930500196,977.337899445699,1298.17700327814,1382.83287391854,0,0,667.401543330398,40.7448729077408,2608.36247882004,1030.44673656839,3045.40830110808,1282.08143313728
"Sphingopyxis",0,0,5.60460796481714,2.54155551653162,7.25489426948027,6.97194953425425,12.571207944714,0,0,16.4975662396278,0,0,6.8604975803488,16.4015065264525,0
"Spiribacter",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"Spirochaeta",0,0,0,0,1.03641346706861,1.39438990685085,1.57140099308925,0,0,0,0,0,0.68604975803488,0,2.55904477672112
"X.Spirochaetaceae.",0,0,3.73640530987809,0,0.518206733534305,0,1.57140099308925,0,0,0,0,0,0,0,0
"Spiroplasma",0,0,0,0,0,1.39438990685085,0,0,0,0,0,0,0,0,0
"Spirosoma",0,25.5864264421878,24.2866345142076,10.1662220661265,145.61609212314,17.4298738356356,4.71420297926774,0,1.01612374144314,53.9920349660547,3.70407935524917,0,76.8375728999065,3.51460854138267,0
"X.Spirotrichea.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spizellomyces",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Sporidiobolales.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.17153618046089,0
"Sporisorium",0,2.13220220351565,0,0,0.518206733534305,4.88036467397797,3.92850248272312,0,0,0,0,0,1.37209951606976,10.543825624148,2.55904477672112
"Sporolactobacillus",0,2.13220220351565,1.86820265493905,0,0,0,1.57140099308925,0,0,0,0,0,0,0.585768090230445,0
"Sporomusa",0,0,0,2.54155551653162,1.03641346706861,0,0,0,0,0,0,0,0,0.585768090230445,0
"Sporosarcina",0,0,0,2.54155551653162,0,2.09158486027627,0,0,0,1.49977874905707,0,0,0.68604975803488,2.34307236092178,0
"Sporothrix",0,0,0,0,0,0,0.785700496544624,0,0,0,2.46938623683278,0,0,0,0
"Stackebrandtia",0,0,0,0,0,4.88036467397797,0.785700496544624,0,0,0,0,0,0,1.75730427069134,0
"Stanieria",0,4.26440440703131,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Staphylococcaceae.",0,2.13220220351565,24.2866345142076,0,22.8010962755094,12.5495091616576,6.28560397235699,0,6.09674244865884,4.49933624717122,0,13.757186069726,15.7791444348022,9.37228944368712,5.11808955344223
"Staphylococcus",0,18.123718729883,0,0,60.6301878235137,30.6765779507187,43.2135273099543,0,12.1934848973177,0,0,0,22.639642015151,46.2756791282052,0
"Starkeya",0,1.06610110175783,0,1.27077775826581,0,2.7887798137017,0.785700496544624,0,0,0,0,0,1.37209951606976,1.17153618046089,0
"Stenotrophomonas",0,10.6610110175783,14.9456212395124,277.029551301947,2.59103366767153,0,99.7839630611672,3.31502877486192,0,0,0,0,46.6513835463718,0,53.7399403111434
"Stereum",0,1.06610110175783,0,2.54155551653162,0,0,0,0,0,0,2.46938623683278,0,0,0,0
"Stigmatella",0,0,0,0,1.03641346706861,5.5775596274034,4.71420297926774,0,0,0,0,0,8.23259709641856,7.02921708276534,0
"Stomatobaculum",0,0,0,0,0,0,0,0,0,0,0,0,1.37209951606976,0,0
"Streptoalloteichus",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"X.Streptococcaceae.",0,3.19830330527348,3.73640530987809,0,0,0,1.57140099308925,0,0,19.497123737742,12.3469311841639,0,0,5.85768090230445,0
"Streptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,2.34307236092178,0
"Streptomyces",0,0,0,0,0,76.6914448767967,51.0705322754006,0,0,0,0,0,0,38.0749258649789,0
"X.Streptomycetaceae.",0,0,0,0,0,2.09158486027627,7.85700496544624,0,0,0,3.70407935524917,0,0,1.75730427069134,0
"X.Streptosporangiaceae.",0,1.06610110175783,0,0,0.518206733534305,2.09158486027627,1.57140099308925,0,0,0,2.46938623683278,0,0,0,0
"Streptosporangium",0,0,0,0,0.518206733534305,4.88036467397797,6.28560397235699,0,0,0,1.23469311841639,0,0,2.92884045115223,2.55904477672112
"Strigamia",0,0,0,0,0,0,0,1.10500959162064,0,0,0,0,0,0,0
"Strigomonas",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Strongylocentrotus",0,1.06610110175783,0,1.27077775826581,0,0,0,0,0,0,14.8163174209967,0,0.68604975803488,0,0
"Subdoligranulum",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,0,1.75730427069134,0
"Succinatimonas",0,0,0,0,0.518206733534305,2.09158486027627,0.785700496544624,0,1.01612374144314,0,0,5.50287442789039,4.11629854820928,1.17153618046089,0
"Sulfobacillus",0,0,0,0,0,0,1.57140099308925,0,0,0,0,0,0,0,0
"Sulfolobus",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"Sulfuricella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfurihydrogenibium",0,0,0,0,0.518206733534305,1.39438990685085,0,0,0,1.49977874905707,0,0,0,0.585768090230445,0
"Sulfurimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfuritalea",0,0,0,0,0,0,2.35710148963387,0,0,0,0,0,0.68604975803488,0,0
"Sulfurospirillum",0,0,0,0,0,0,0.785700496544624,0,0,1.49977874905707,1.23469311841639,0,0,0,0
"Sulfurovum",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Sutterella",0,1.06610110175783,0,0,3.10924040120583,1.39438990685085,0,0,0,0,1.23469311841639,0,0,1.75730427069134,0
"X.Sutterellaceae.",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Symbiobacterium",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0.68604975803488,1.17153618046089,0
"Synechococcus",1.22215542438489,3.19830330527348,3.73640530987809,2.54155551653162,1.03641346706861,2.7887798137017,4.71420297926774,2.21001918324128,2.03224748288628,1.49977874905707,4.93877247366556,0,2.74419903213952,7.61498517299579,0
"Synechocystis",0,1.06610110175783,0,0,0,1.39438990685085,0,0,0,0,0,0,0.68604975803488,0,0
"X.Synergistaceae.",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0.585768090230445,0
"Synergistes",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"X.Syntrophaceae.",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"Syntrophobacter",0,0,0,0,0.518206733534305,0,1.57140099308925,0,0,0,0,0,0,0.585768090230445,0
"Syntrophobotulus",0,0,0,1.27077775826581,0,0.697194953425425,0.785700496544624,0,0,0,0,0,0,0,0
"Syntrophomonas",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0.68604975803488,0.585768090230445,0
"Syntrophothermus",0,0,0,0,0.518206733534305,1.39438990685085,2.35710148963387,0,0,0,0,0,0,0.585768090230445,0
"Syntrophus",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0.68604975803488,0,0
"T4likevirus",0,0,1.86820265493905,0,0,0,0,0,1.01612374144314,0,0,0,0,0,0
"T5likevirus",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"T7likevirus",0,0,0,0,0,0,0,2.21001918324128,0,0,0,0,0,0,0
"Talaromyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tannerella",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Taphrina",0,3.19830330527348,0,1.27077775826581,1.03641346706861,0,0,1.10500959162064,3.04837122432942,0,0,0,0,1.75730427069134,0
"Tatumella",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Taylorella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Tephritidae.",0,0,0,0,0,0,0,0,0,0,6.17346559208195,0,0,0,0
"Tepidanaerobacter",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"Teredinibacter",0,0,3.73640530987809,1.27077775826581,0,0,0,0,1.01612374144314,0,1.23469311841639,0,0.68604975803488,0.585768090230445,2.55904477672112
"Terriglobus",0,2.13220220351565,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tetragenococcus",0,0,0,0,0.518206733534305,0.697194953425425,1.57140099308925,0,0,0,0,2.75143721394519,2.05814927410464,0,0
"Tetrahymena",0,0,0,0,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"X.Tetranychidae.",0,0,0,0,0,0,0,0,0,0,0,5.50287442789039,0,0,0
"Tetranychus",0,4.26440440703131,0,2.54155551653162,0,0,0,4.42003836648256,0,0,3.70407935524917,905.222843387969,0.68604975803488,0,0
"Tetrasphaera",0,13.8593143228517,0,0,0,5.5775596274034,4.71420297926774,0,0,0,0,0,0,3.51460854138267,0
"Thalassiosira",1.22215542438489,15.9915165263674,0,2.54155551653162,0,0,0,2.21001918324128,6.09674244865884,0,6.17346559208195,0,0.68604975803488,0,0
"Thalassobacter",0,0,0,1.27077775826581,0,0,0,0,0,1.49977874905707,0,0,0,0,0
"Thalassobium",0,0,0,0,0,0.697194953425425,0.785700496544624,0,0,0,0,0,1.37209951606976,0,0
"Thalassolituus",0,0,0,1.27077775826581,0.518206733534305,0,0,0,0,0,1.23469311841639,0,0,0,5.11808955344223
"Thalassospira",0,0,1.86820265493905,0,1.03641346706861,0,1.57140099308925,0,0,0,1.23469311841639,0,1.37209951606976,1.75730427069134,0
"Thauera",0,1.06610110175783,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0.585768090230445,0
"X.Thaumarchaeota.",0,0,3.73640530987809,0,21.2464760749065,162.446424148124,198.78222562579,0,0,10.4984512433995,0,0,15.7791444348022,257.737959701396,94.6846567386812
