"rows.list[[i]]","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Methylibium",0,0,0,0,0,0,0,0,0,0,0,1.35122536093094,0,1.74528171461976,0
"Methylobacillus",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Methylobacter",0,0,0,0,0,1.45323868925697,0,0,0,0,0.664790138132334,1.35122536093094,0,1.16352114307984,0
"X.Methylobacteriaceae.",0,0,0,0,0,0,0,0,3.51510907991624,0,11.3014323482497,43.9148242302556,22.9030389296711,27.3427468623763,7.43885599114778
"Methylobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylocella",0,0,0,0,0,0,0,0,0,0,0,0,0,2.32704228615968,0
"X.Methylococcaceae.",0,0,0,0.98453977562695,0,0,2.43518287378497,0,0,0,0,0,0.763434630989036,1.74528171461976,0
"Methylococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylocystis",0,0,0,0,0,0,0,0,0,0,0,0,1.52686926197807,1.74528171461976,0
"Methyloglobulus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylomicrobium",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,2.9088028576996,0
"Methylomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylophaga",0,0,0,0,1.80890650440318,0,9.74073149513986,0,1.00431687997607,0,0,0,0.763434630989036,3.49056342923952,0
"X.Methylophilaceae.",0,0,0,0,21.7068780528382,53.7698315025078,0,0,7.53237659982051,0,26.5916055252934,2.70245072186188,0,0.581760571539921,0
"X.Methylophilales.",0,0,0,0,0,4.3597160677709,0,1.20302076500158,0,0,1.994370414397,0,0,0,4.95923732743185
"Methylotenera",0,0,0,0,14.4712520352254,21.7985803388545,0,0,4.5194259598923,0,12.6310126245143,1.35122536093094,3.05373852395614,1.74528171461976,4.95923732743185
"Methyloversatilis",0,0,0,0,0,0,0,0,0,0,0,0,1.52686926197807,0,0
"Methylovorus",0,0,0,0,0,8.71943213554181,0,0,9.54101035977264,2.37438776063718,7.97748165758801,0,0,0,0
"Meyerozyma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micavibrio",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"X.Microbacteriaceae.",0,0,22.7281337304768,0,435.946467561167,614.719965555697,0,0,471.526775148764,470.128776606162,470.00662765956,872.891583161388,464.931690272323,658.55296698319,577.751148645811
"Microbacterium",0,0,23.7612307182257,0,1647.9138255113,2158.0594535466,0,0,1619.46096896141,1918.50531059484,1624.08230745729,3157.81366849561,1490.98783432159,2311.91651129964,2157.26823743286
"Microbispora",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Microbotryum",0,0,2.06619397549789,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Microchaete",0,0,0,0.98453977562695,0,0,0,0,0,0,0,0,0,0,0
"X.Micrococcaceae.",0,133.490178886154,125.004735517622,47.2579092300936,77.7829796893368,65.3957410165635,64.5323461553016,6.01510382500791,89.886360757858,7.12316328191155,107.031212239306,102.017514750286,94.6658942426404,80.864719444049,228.124917061865
"Micrococcus",0,0,4.13238795099578,0,10.8534390264191,1.45323868925697,3.65277431067745,1.20302076500158,14.562594759653,4.74877552127437,9.30706193385268,6.75612680465471,3.81717315494518,2.9088028576996,2.47961866371593
"Microcoleus",0,0,16.5295518039831,5.9072386537617,0,2.90647737851394,2.43518287378497,0,0,0,1.32958027626467,0.675612680465471,0.763434630989036,5.81760571539921,0
"Microcystis",0,0,3.09929096324684,0,3.61781300880636,0,2.43518287378497,0,0.502158439988034,0,0.664790138132334,4.7292887632583,1.52686926197807,0,0
"Microlunatus",0,0,46.4893644487025,0,0,0,2.43518287378497,0,10.5453272397487,0,7.31269151945567,32.4294086623426,29.0105159775834,26.7609862908363,0
"Micromonospora",0,0,2.06619397549789,0,0,0,1.21759143689248,0,1.00431687997607,0,3.32395069066167,11.485415567913,6.87091167890132,10.4716902877186,0
"X.Micromonosporaceae.",0,0,9.29787288974051,0,0,0,0,0,19.5841791595333,0,13.2958027626467,49.9953383544448,40.4620354424189,41.3050005793344,0
"Microplitis",0,0,0,0,0,0,0,13.2332284150174,0,0,0,0,0,0,0
"Microscilla",0,0,0,0,0,10.1726708247988,0,0,1.00431687997607,0,5.98311124319101,0,0,0.581760571539921,0
"X.Microsporidia.",1.18430776892476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microvirga",0,0,14.4633578284852,0,19.897971548435,91.554037423189,10.9583229320323,0,51.7223193187675,26.118265367009,77.1156560233508,122.28589516425,148.106318411873,125.078522881083,79.3477972389097
"X.Mimiviridae.",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Mitsuokella",0,0,0,0,0,0,0,0,1.00431687997607,0,0,0,0,0,0
"Mixia",0,0,0,0,0,0,2.43518287378497,0,0,0,0,0,0,0,0
"Mobilicoccus",0,0,7.23167891424262,2.95361932688085,0,0,0,0,0,0,0.664790138132334,0.675612680465471,1.52686926197807,4.65408457231936,2.47961866371593
"Mobiluncus",0,0,0,0,0,0,0,0,0.502158439988034,0,0.664790138132334,0.675612680465471,0,0,0
"Modestobacter",0,0,57.8534313139409,0,0,0,24.3518287378497,0,15.566911639629,0,10.6366422101173,21.6196057748951,28.2470813465943,22.6886622900569,0
"Mogibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Mollicutes.",0,0,0,0.98453977562695,0,0,0,0,0,0,0,0,0,0,0
"X.Mollusca.",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Moniliophthora",0,0,0,0.98453977562695,0,0,4.87036574756993,1.20302076500158,1.00431687997607,0,0.664790138132334,0,0,0,0
"Monoblepharella",0,0,0,1.9690795512539,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Monosiga",1.18430776892476,0,0,0,0,0,0,1.20302076500158,0,0,0,0,0.763434630989036,0.581760571539921,0
"Moorea",0,0,7.23167891424262,1.9690795512539,5.42671951320954,0,2.43518287378497,2.40604153000316,1.00431687997607,0,0,0.675612680465471,0,1.16352114307984,0
"Moorella",0,0,0,0,0,0,1.21759143689248,0,4.01726751990427,0,0,0.675612680465471,0.763434630989036,0.581760571539921,0
"Moraxella",0,0,0,0,0,1.45323868925697,0,0,0.502158439988034,0,3.32395069066167,0,0,0,0
"X.Moraxellaceae.",0,44.4967262953847,380.179691491612,78.763182050156,378.061459420265,238.331145038143,245.953470252282,232.183007645305,402.228910430415,182.827857569063,265.916055252934,49.3197256739794,0,11.0534508592585,0
"Morganella",0,0,2.06619397549789,0.98453977562695,3.61781300880636,1.45323868925697,1.21759143689248,1.20302076500158,1.5064753199641,4.74877552127437,1.32958027626467,0,0,1.74528171461976,0
"Moritella",0,0,0,0,0,0,0,0,0,0,0,1.35122536093094,0,0,0
"Mortierella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mucilaginibacter",0,0,0,0,0,87.1943213554181,0,0,83.3583010380136,0,46.5353096692634,6.08051412418924,0,30.8333102916158,0
"Mucispirillum",0,0,0,0.98453977562695,0,0,0,0,0,2.37438776063718,0.664790138132334,0,0,0,0
"Mucor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Mucorales.",0,0,6.19858192649367,0,0,0,0,0,0,0,0,0,0,0,0
"Muricauda",0,0,0,0,0,0,0,0,1.00431687997607,0,0,0.675612680465471,0,0,0
"Myceliophthora",0,0,3.09929096324684,2.95361932688085,0,0,2.43518287378497,3.60906229500474,0,0,0.664790138132334,0.675612680465471,0.763434630989036,0.581760571539921,0
"X.Mycobacteriaceae.",0,0,1.03309698774895,0.98453977562695,1.80890650440318,0,0,0,0.502158439988034,0,0,0.675612680465471,0.763434630989036,0,2.47961866371593
"Mycobacterium",0,0,5.16548493874473,0,0,0,0,0,0,0,0,8.10735216558565,0,1.74528171461976,0
"Mycoplasma",0,0,0,0,0,0,0,0,1.00431687997607,2.37438776063718,0,0,0,0,0
"Mycosphaerella",0,0,45.4562674609536,5.9072386537617,3.61781300880636,8.71943213554181,20.6990544271722,15.6392699450206,11.0474856797367,7.12316328191155,7.97748165758801,2.70245072186188,1.52686926197807,0,4.95923732743185
"X.Mycosphaerellaceae.",0,0,120.872347566627,18.7062557369121,5.42671951320954,2.90647737851394,52.3564317863768,40.9027060100538,22.0949713594735,0,23.932444972764,6.08051412418924,6.10747704791229,4.07232400077945,0
"X.Myoviridae.",0,0,0,0,0,1.45323868925697,0,0,93.4014698377743,83.1035716223014,4.65353096692634,0,0,0,0
"Myroides",0,0,6.19858192649367,0,1.80890650440318,4.3597160677709,2.43518287378497,3.60906229500474,5.52374283986837,7.12316328191155,5.31832110505867,6.08051412418924,0.763434630989036,5.23584514385929,2.47961866371593
"X.Myxococcaceae.",0,0,0,0,0,0,0,0,2.00863375995214,0,3.32395069066167,6.08051412418924,6.87091167890132,1.74528171461976,0
"X.Myxococcales.",0,0,2.06619397549789,0,0,0,0,0,18.5798622795573,0,53.8480011887191,46.6172749521175,29.0105159775834,35.4873948639352,7.43885599114778
"Myxococcus",0,0,3.09929096324684,0,0,0,0,1.20302076500158,1.5064753199641,0,9.30706193385268,8.78296484605112,5.34404241692325,2.9088028576996,0
"N15likevirus",0,0,0,0,0,0,0,13.2332284150174,0,0,0,0.675612680465471,0,0,0
"N4likevirus",0,0,2.06619397549789,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Naegleria",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Nakamurella",0,0,20.6619397549789,0,0,0,3.65277431067745,0,0,0,0,12.1610282483785,3.81717315494518,3.49056342923952,0
"Nasonia",1.18430776892476,0,0,0.98453977562695,0,0,0,10.8271868850142,0.502158439988034,0,0,0,0,0,0
"Natranaerobius",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0.763434630989036,0,0
"Natrialba",0,0,0,0,0,0,0,0,0,2.37438776063718,0,0,0,0,0
"Natrinema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natronobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Natronococcus",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Natronomonas",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Natronorubrum",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,2.47961866371593
"Naumovozyma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Necator",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"X.Nectriaceae.",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Negativicoccus",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0.675612680465471,0,0,0
"Neisseria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Neisseriaceae.",0,195.785595699693,0,0,0,0,116.888777941678,14.436249180019,0,0,0,0,0,0,0
"X.Neisseriales.",0,24.4731994624616,1.03309698774895,0.98453977562695,0,0,21.9166458640647,2.40604153000316,0,0,1.994370414397,0,0.763434630989036,0,0
"Nematostella",0,0,0,0,0,0,3.65277431067745,0,1.00431687997607,2.37438776063718,0.664790138132334,0,0.763434630989036,0,0
"Neofusicoccum",0,0,12.3971638529873,2.95361932688085,0,0,3.65277431067745,1.20302076500158,2.51079219994017,0,0,0.675612680465471,0,0,2.47961866371593
"Neosartorya",0,0,1.03309698774895,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Neptuniibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Nesterenkonia",0,2.22483631476923,10.3309698774895,0,14.4712520352254,10.1726708247988,1.21759143689248,0,20.0863375995214,4.74877552127437,19.2789140058377,2.02683804139641,4.58060778593422,4.07232400077945,2.47961866371593
"Neurospora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niabella",0,0,4.13238795099578,0,19.897971548435,53.7698315025078,0,0,19.5841791595333,0,51.1888406361897,14.1878662897749,21.376169667693,28.5062680054561,0
"Niastella",0,0,40.2907825222089,0,32.5603170792573,216.532564699288,0,0,66.7870725184085,0,154.896102184834,39.1855354669973,48.8598163832983,93.0816914463873,0
"Nitratifractor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nitratireductor",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,5.34404241692325,0,0
"Nitrincola",0,0,2.06619397549789,0,0,0,0,0,0,0,0.664790138132334,0,0.763434630989036,0,0
"Nitritalea",0,0,0,0,0,0,26.7870116116346,1.20302076500158,0,0,0,0,0,1.16352114307984,0
"Nitrobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Nitrococcus",0,0,0,0,0,0,0,0,0,0,0.664790138132334,1.35122536093094,0,0,0
"Nitrolancea",0,0,0,0,0,0,0,0,0.502158439988034,0,0,18.2415423725677,26.7202120846163,14.544014288498,0
"Nitrosococcus",0,0,0,0,0,0,0,0,0,0,0.664790138132334,2.02683804139641,3.05373852395614,2.9088028576996,0
"X.Nitrosomonadaceae.",0,0,6.19858192649367,0,0,0,0,7.21812459000949,1.00431687997607,0,0,0,0,2.9088028576996,0
"Nitrosomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Nitrosopumilaceae.",0,0,0,0,0,0,0,0,0.502158439988034,0,0.664790138132334,2.70245072186188,3.81717315494518,2.32704228615968,0
"X.Nitrosopumilales.",0,0,0,0,1.80890650440318,0,0,0,0,2.37438776063718,0,4.05367608279283,2.29030389296711,9.30816914463873,4.95923732743185
"Nitrosopumilus",0,0,0,0.98453977562695,0,0,0,1.20302076500158,0.502158439988034,0,0.664790138132334,0.675612680465471,2.29030389296711,11.6352114307984,0
"Nitrososphaera",0,0,0,0,83.2096992025463,59.5827862595357,0,0,49.7136855588153,0,57.8367420175131,378.343101060664,484.017556047049,586.41465611224,205.808349088422
"Nitrosospira",0,0,0,0,0,0,0,0,11.5496441197248,0,6.64790138132334,0,0,14.544014288498,0
"Nitrospina",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0.763434630989036,0.581760571539921,0
"Nitrospira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Nitrospiraceae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nocardia",0,0,3.09929096324684,0,0,0,0,0,1.00431687997607,0,0,1.35122536093094,0,5.23584514385929,0
"X.Nocardiaceae.",0,0,2.06619397549789,0,0,0,1.21759143689248,0,4.5194259598923,0,0,0,0,0.581760571539921,0
"X.Nocardioidaceae.",0,0,22.7281337304768,0,0,24.7050577173685,0,0,9.54101035977264,0,25.2620252490287,77.0198455730637,83.977809408794,45.3773245801138,0
"Nocardioides",0,0,49.5886554119494,0,0,27.6115350958824,0,0,22.0949713594735,0,37.2282477354107,125.663958566578,129.020452637147,83.7735223017486,0
"X.Nocardiopsaceae.",0,0,0,0,0,1.45323868925697,0,0,0.502158439988034,2.37438776063718,2.65916055252934,0.675612680465471,2.29030389296711,0.581760571539921,0
"Nocardiopsis",0,0,7.23167891424262,0,0,0,0,0,1.00431687997607,0,1.32958027626467,4.7292887632583,3.81717315494518,4.07232400077945,0
"X.Noctuidae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nodularia",0,2.22483631476923,8.26477590199156,0,0,0,3.65277431067745,0,0,0,0,0,0,0,0
"Nonlabens",0,0,0,0,0,1.45323868925697,1.21759143689248,0,0,4.74877552127437,1.32958027626467,0,0,0,0
"Nonomuraea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47961866371593
"Nosema",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Nostoc",0,0,38.224588546711,3.9381591025078,0,0,31.6573773592046,1.20302076500158,0,0,0,1.35122536093094,0,4.07232400077945,0
"X.Nostocaceae.",0,4.44967262953847,24.7943277059747,6.89177842938865,0,2.90647737851394,25.5694201747421,1.20302076500158,0,0,1.32958027626467,3.37806340232735,0.763434630989036,1.74528171461976,2.47961866371593
"X.Nostocales.",0,4.44967262953847,58.8865283016899,11.8144773075234,0,0,43.8332917281294,7.21812459000949,0,0,0,0.675612680465471,0,2.9088028576996,0
"Novosphingobium",0,0,33.0591036079662,0,39.79594309687,59.5827862595357,23.1342373009572,14.436249180019,31.6359817192461,14.2463265638231,52.5184209124544,50.6709510349103,34.3545583945066,72.1383108709502,27.2758053008752
"Nuclearia",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"X.Nudiviridae.",0,0,0,0,0,0,0,0,0,0,0,0,2.29030389296711,0,0
"X.Nymphalidae.",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Oceanibaculum",0,0,0,0,0,0,1.21759143689248,0,0.502158439988034,0,0,2.02683804139641,0,0.581760571539921,0
"Oceanibulbus",0,0,1.03309698774895,0,0,4.3597160677709,2.43518287378497,0,0.502158439988034,0,0,0.675612680465471,0,0.581760571539921,0
"Oceanicaulis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oceanicola",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0.675612680465471,0,1.16352114307984,2.47961866371593
"Oceanimonas",0,0,0,0,0,0,0,2.40604153000316,0.502158439988034,0,1.32958027626467,0,0,0,0
"Oceaniovalibus",0,0,1.03309698774895,0,0,0,0,0,1.00431687997607,0,0.664790138132334,0.675612680465471,0,0,0
"Oceanithermus",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0.675612680465471,0.763434630989036,0.581760571539921,0
"Oceanobacillus",0,0,0,0,0,0,0,0,3.0129506399282,0,1.32958027626467,0,0,1.16352114307984,0
"X.Oceanospirillaceae.",0,0,1.03309698774895,0,1.80890650440318,0,1.21759143689248,0,0,2.37438776063718,1.32958027626467,0,2.29030389296711,0.581760571539921,0
"X.Oceanospirillales.",0,0,2.06619397549789,0,5.42671951320954,1.45323868925697,0,0,1.5064753199641,2.37438776063718,1.32958027626467,0.675612680465471,0.763434630989036,0,0
"Ochrobactrum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Octadecabacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odoribacter",0,0,0,0,0,1.45323868925697,0,0,0.502158439988034,0,1.994370414397,1.35122536093094,1.52686926197807,1.16352114307984,0
"Oenococcus",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Ogataea",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Oleispira",0,0,0,0,0,0,1.21759143689248,0,1.00431687997607,0,1.994370414397,0,0,0,0
"X.Oligohymenophorea.",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,1.52686926197807,0,0
"Oligotropha",0,0,0,0.98453977562695,0,0,0,0,0,2.37438776063718,1.994370414397,1.35122536093094,0.763434630989036,0.581760571539921,0
"Olsenella",0,0,0,0,1.80890650440318,1.45323868925697,1.21759143689248,0,4.01726751990427,0,3.32395069066167,0.675612680465471,0,1.74528171461976,0
"Onchocerca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Onygenales.",0,2.22483631476923,6.19858192649367,0.98453977562695,1.80890650440318,1.45323868925697,1.21759143689248,2.40604153000316,0.502158439988034,0,0,1.35122536093094,1.52686926197807,0.581760571539921,0
"Ophiocordyceps",0,0,0,0,0,1.45323868925697,1.21759143689248,0,2.51079219994017,0,0,0,0,0,0
"Ophiostoma",0,0,1.03309698774895,0,0,0,0,0,1.5064753199641,0,0,0,0,0,0
"X.Ophiostomataceae.",0,0,0,0,0,0,1.21759143689248,1.20302076500158,0,0,0,0,0,0,0
"X.Opitutaceae.",0,0,0,0,0,0,0,0,0,0,0,0,1.52686926197807,4.65408457231936,0
"X.Opitutae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Opitutus",0,0,0,0,0,0,0,0,0,0,0,2.02683804139641,0,1.16352114307984,0
"X.Orbaceae.",0,0,0,0,0,0,1.21759143689248,3.60906229500474,0,0,0,0,0,0,0
"Orbilia",0,2.22483631476923,0,0,0,2.90647737851394,1.21759143689248,0,1.00431687997607,0,0,0,0,0,0
"X.Orbiliaceae.",0,0,4.13238795099578,0,1.80890650440318,0,1.21759143689248,0,0,0,0,0,0,0,0
"Oribacterium",0,0,0,0,0,0,0,1.20302076500158,0.502158439988034,0,0,0,0,0,0
"Ornithobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oscillatoria",0,2.22483631476923,12.3971638529873,1.9690795512539,0,0,0,0,0,0,0.664790138132334,4.05367608279283,3.05373852395614,1.74528171461976,0
"X.Oscillatoriales.",0,4.44967262953847,41.3238795099578,3.9381591025078,5.42671951320954,1.45323868925697,15.8286886796023,0,2.00863375995214,0,1.994370414397,11.485415567913,6.10747704791229,5.23584514385929,9.91847465486371
"Oscillibacter",1.18430776892476,0,0,0,5.42671951320954,0,0,0,3.0129506399282,2.37438776063718,2.65916055252934,0.675612680465471,1.52686926197807,0,2.47961866371593
"Oscillochloris",0,0,0,0,0,0,0,0,0.502158439988034,0,0,3.37806340232735,9.16121557186843,2.32704228615968,2.47961866371593
"Owenweeksia",0,0,0,0,1.80890650440318,0,0,0,1.00431687997607,0,1.994370414397,0.675612680465471,1.52686926197807,2.32704228615968,0
"Oxalobacter",0,0,0,0,0,2.90647737851394,0,1.20302076500158,0,4.74877552127437,0,0,0,1.16352114307984,0
"X.Oxalobacteraceae.",0,0,45.4562674609536,0,14.4712520352254,193.280745671177,0,0,133.574145036817,0,220.045535721803,27.0245072186188,24.4299081916492,68.6477474417106,0
"Oxytricha",0,0,27.8936186692215,0,0,0,69.4027119028715,0,0,0,23.2676548346317,0,0,0,0
"X.Oxytrichidae.",0,0,0,0,0,0,1.21759143689248,0,0,0,1.32958027626467,0,0,0,0
"X.Paenibacillaceae.",0,0,2.06619397549789,0,0,8.71943213554181,4.87036574756993,0,0,0,13.2958027626467,7.43173948512018,12.2149540958246,0.581760571539921,0
"Paenibacillus",0,0,20.6619397549789,0,193.55299597114,651.050932787122,188.726672718335,40.9027060100538,37.6618829991025,16.6207143244603,265.251265114801,119.583444442388,53.4404241692325,49.4496485808933,19.8369493097274
"Paenisporosarcina",0,0,1.03309698774895,0,1.80890650440318,0,2.43518287378497,0,0,0,1.994370414397,0,0,0,0
"Paludibacter",0,0,0,0,1.80890650440318,1.45323868925697,0,1.20302076500158,1.5064753199641,0,2.65916055252934,1.35122536093094,0,3.49056342923952,0
"Pandoraea",0,0,0,0,0,0,0,0,0,0,0,0,0,21.5251411469771,0
"Pantoea",0,349.29930141877,826.477590199156,607.461041561828,1016.60545547459,481.022006144056,1285.77655735846,70.9782251350933,922.967212698006,2374.38776063718,1402.04240132109,3.37806340232735,52.6769895382435,0,0
"Parabacteroides",0,0,0,0,0,0,0,0,1.00431687997607,0,0,0,0,0,0
"Parachlamydia",0,0,0,0,0,0,0,0,0,0,0,0,1.52686926197807,0,0
"X.Parachlamydiaceae.",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Paracoccidioides",0,0,3.09929096324684,0,1.80890650440318,0,1.21759143689248,2.40604153000316,0,0,0.664790138132334,0,0,0,2.47961866371593
"Paracoccus",0,0,6.19858192649367,0,0,14.5323868925697,6.08795718446241,0,1.00431687997607,0,2.65916055252934,2.70245072186188,2.29030389296711,0,0
"Paramecium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Paramyxoviridae.",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,2.47961866371593
"Paraphaeosphaeria",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Paraprevotella",0,0,0,0,0,0,0,0,2.00863375995214,0,0.664790138132334,0.675612680465471,0,2.32704228615968,0
"Pararge",0,2.22483631476923,0,0,0,0,0,2.40604153000316,0,0,0,0,0,0,0
"Parascardovia",0,0,1.03309698774895,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Parastagonospora",2.36861553784953,20.0235268329231,64.0520132404346,26.5825739419277,39.79594309687,74.1151731521054,19.4814629902797,25.2634360650332,58.7525374785999,26.118265367009,75.1212856089537,10.1341902069821,17.5589965127478,19.1980988608174,22.3165679734433
"Parasutterella",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0.675612680465471,0,0,0
"X.Parcubacteria.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parvibaculum",0,0,6.19858192649367,0,3.61781300880636,0,8.52314005824738,3.60906229500474,1.5064753199641,2.37438776063718,0,0,2.29030389296711,0.581760571539921,0
"Parvimonas",0,0,0,0,0,0,0,0,1.00431687997607,0,0.664790138132334,0,0,0,0
"Parvularcula",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,1.74528171461976,0
"Pasteurella",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"X.Pasteurellaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patulibacter",0,0,0,0,0,0,0,0,4.01726751990427,0,0,12.8366409288439,22.9030389296711,5.23584514385929,0
"Pectinophora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pectobacterium",0,0,1.03309698774895,78.763182050156,5.42671951320954,10.1726708247988,2.43518287378497,0,4.5194259598923,7.12316328191155,4.65353096692634,0,4.58060778593422,0.581760571539921,0
"Pediculus",2.36861553784953,0,1.03309698774895,0,0,0,0,6.01510382500791,0.502158439988034,0,0.664790138132334,0,0,0,0
"Pediococcus",0,2.22483631476923,1.03309698774895,0,0,0,0,3.60906229500474,0,4.74877552127437,0.664790138132334,0,0,0.581760571539921,0
"Pedobacter",0,0,42.3569764977067,0,23.5157845572413,68.3022183950775,51.1388403494843,0,202.369851315178,0,89.0818785097328,34.456246703739,3.81717315494518,85.5188040163683,0
"Pedosphaera",0,0,0,0,0,0,0,16.8422907100221,0,0,0,0,0,0,0
"Pelagibaca",0,0,0,0,1.80890650440318,0,0,0,0.502158439988034,0,0,0,0.763434630989036,0,0
"Pelagibacterium",0,0,1.03309698774895,0,0,0,0,0,1.5064753199641,0,5.31832110505867,0,0,0,0
"Pelistega",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Pelobacter",0,0,0,0,1.80890650440318,0,0,0,0.502158439988034,0,0.664790138132334,0.675612680465471,1.52686926197807,1.16352114307984,0
"Pelodictyon",0,0,0,0,0,0,0,0,0,0,1.32958027626467,0,0,0,0
"Pelosinus",0,0,4.13238795099578,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"Pelotomaculum",0,0,1.03309698774895,0,0,0,0,0,0,0,1.32958027626467,0.675612680465471,0,0.581760571539921,0
"Peltigera",0,0,0,0,0,1.45323868925697,1.21759143689248,0,0,0,0,0,0,0,0
"Penicillium",0,0,7.23167891424262,0,0,0,0,0,0,0,0,0,0,0,0
"Peptoclostridium",1.18430776892476,0,3.09929096324684,0,9.0445325220159,4.3597160677709,1.21759143689248,1.20302076500158,4.5194259598923,0,3.988740828794,1.35122536093094,3.05373852395614,4.65408457231936,2.47961866371593
"X.Peptococcaceae.",0,0,2.06619397549789,0,3.61781300880636,0,1.21759143689248,0,1.5064753199641,0,0,1.35122536093094,0,2.32704228615968,0
"Peptoniphilus",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"X.Peptostreptococcaceae.",0,0,1.03309698774895,0,0,0,0,0,2.51079219994017,0,0.664790138132334,0.675612680465471,0,0.581760571539921,0
"Peptostreptococcus",0,0,0,0.98453977562695,0,0,0,0,0.502158439988034,0,0,0,0,0,0
