"rows.list[[i]]","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Pseudouridylate.synthase..4.2.1.70.",0,0,0,0,1.8880756416805,2.21997607743165,0,0,0,0,0.306584569489484,1.61498790637664,0.433626037908671,0.539347893361958,2.05819721653038,0,0
"Uroporphyrinogen.III.synthase..4.2.1.75.",0,0,0,0,0,2.21997607743165,3.18181755096838,6.05040047222096,0,0,5.21193768132124,0,4.76988641699539,4.85413104025762,8.91885460496498,4.55682967290515,0
"X2.methylcitrate.dehydratase..4.2.1.79.",0,0,0,4.02104988780646,9.44037820840251,4.43995215486329,1.59090877548419,1.51260011805524,0,0,4.29218397285278,0,7.37164264444741,1.07869578672392,4.11639443306076,6.83524450935773,0
"Mannonate.dehydratase..4.2.1.8.",0,0,0,0,0,15.5398325420215,1.59090877548419,1.51260011805524,4.07379026815436,0,4.90535311183175,1.61498790637664,5.63713849281273,3.77543525353371,17.1516434710865,5.01251264019567,0
"X2.oxopent.4.enoate.hydratase..4.2.1.80.",0,0,0,0,0,0,0,0,0,0,0,0,0.433626037908671,0,0,0.91136593458103,0
"Xylonate.dehydratase..4.2.1.82.",0,0,0,0,0,0,0,1.51260011805524,0,0,0,0,0,0,0,0,0
"X4.oxalmesaconate.hydratase..4.2.1.83.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"Nitrile.hydratase..4.2.1.84.",0,0,0,0,0,0,0,1.51260011805524,0,0,0,1.61498790637664,1.30087811372601,0,0.68606573884346,1.82273186916206,0
"Dimethylmaleate.hydratase..4.2.1.85.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"Transferred.entry..2.8.3.21.and.4.2.1.149..4.2.1.89.",0,0,0,0,0,0,0,0,1.35793008938479,0,0.306584569489484,0,0,0,0,0.455682967290515,0
"Dihydroxy.acid.dehydratase..4.2.1.9.",0,0,0,0,41.537664116971,4.43995215486329,9.54545265290514,40.8402031874915,36.6641124133892,45.188925906991,57.3313144945336,19.3798548765197,53.7696287006753,41.5297877888708,44.5942730248249,57.4160538786049,7.64402590965842
"L.rhamnonate.dehydratase..4.2.1.90.",0,0,0,0,0,0,6.36363510193676,0,0,0,0.919753708468454,0,8.23889472026476,0,2.05819721653038,3.64546373832412,11.4660388644876
"Arogenate.dehydratase..4.2.1.91.",0,0,0,0,0,0,0,0,0,0,3.06584569489485,1.61498790637664,3.0353822653607,0.539347893361958,0,1.82273186916206,0
"X4a.hydroxytetrahydrobiopterin.dehydratase..4.2.1.96.",0,0,0,0,0,6.65992823229494,0,0,0,0,0.306584569489484,0,0.433626037908671,1.61804368008587,0,2.27841483645258,0
"X2.methylisocitrate.dehydratase..4.2.1.99.",0,0,0,0,30.209210266888,0,4.77272632645257,4.53780035416572,14.9372309832326,16.9458472151216,17.7819050303901,9.68992743825983,18.6459196300729,8.62956629379133,6.8606573884346,8.65797637851979,0
"Lyases....Carbon.oxygen.lyases....Acting.on.polysaccharides..4.2.2...",0,0,0,0,0.944037820840251,0,0,4.53780035416572,0,0,0,0,0.433626037908671,1.07869578672392,0,2.27841483645258,3.82201295482921
"Hyaluronate.lyase..4.2.2.1.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pectin.lyase..4.2.2.10.",0,0,0,0,0,0,0,0,0,0,0,0,0.433626037908671,0,0.68606573884346,0,0
"Inulin.fructotransferase..DFA.I.forming...4.2.2.17.",0,0,0,16.0841995512258,0.944037820840251,0,0,0,0,0,0.613169138978969,1.61498790637664,1.30087811372601,0.539347893361958,0.68606573884346,0.455682967290515,3.82201295482921
"Pectate.lyase..4.2.2.2.",0,3.80657344695997,0,0,2.83211346252075,0,0,4.53780035416572,5.43172035753914,0,0.306584569489484,0,0.867252075817343,2.15739157344783,0,0.455682967290515,3.82201295482921
"Poly.beta.D.mannuronate..lyase..4.2.2.3.",0,0,0,0,0,0,1.59090877548419,0,1.35793008938479,0,0,0,0.433626037908671,0,0.68606573884346,0,0
"Chondroitin.AC.lyase..4.2.2.5.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"Oligogalacturonide.lyase..4.2.2.6.",0,0,0,0,0,0,0,0,0,3.76574382558258,0,3.22997581275328,2.16813018954336,0.539347893361958,0,0.455682967290515,0
"Pectate.disaccharide.lyase..4.2.2.9.",0,0,0,0,0,0,0,0,0,7.53148765116516,0,0,0.433626037908671,0,0,0.455682967290515,0
"Peptidoglycan.lytic.exotransglycosylase..4.2.2.n1.",0,0,0,0,8.49634038756226,37.739593316338,3.18181755096838,0,9.5055106256935,0,3.06584569489485,16.1498790637664,13.0087811372601,2.15739157344783,7.54672312727806,5.9238785747767,0
"Peptidoglycan.lytic.endotransglycosylase..4.2.2.n2.",0,0,0,0,0,0,0,3.02520023611048,0,0,0,0,0,0,0.68606573884346,0.455682967290515,0
"Lyases....Carbon.oxygen.lyases....Acting.on.phosphates..4.2.3...",0,0,0,4.02104988780646,0,0,0,0,0,0,0,0,0,0,0,0,0
"Threonine.synthase..4.2.3.1.",0,0,0,0,22.656907700166,4.43995215486329,11.1363614283893,25.7142020069391,14.9372309832326,16.9458472151216,23.3004272812008,0,15.6105373647122,28.5854383481838,17.1516434710865,28.2523439720119,0
"X6.pyruvoyltetrahydropterin.synthase..4.2.3.12.",0,0,0,0,0,0,0,0,0,0,0.613169138978969,0,0,0,0.68606573884346,0.91136593458103,0
"Methylglyoxal.synthase..4.2.3.3.",0,0,0,0,0.944037820840251,0,4.77272632645257,0,0,0,0,8.07493953188319,1.30087811372601,0,0,0.91136593458103,0
"X3.dehydroquinate.synthase..4.2.3.4.",0,0,0,8.04209977561292,17.9367185959648,4.43995215486329,9.54545265290514,21.1764016527734,10.8634407150783,22.5944629534955,24.2201809896693,12.9199032510131,11.2742769856255,16.7197846942207,8.91885460496498,18.2273186916206,15.2880518193168
"Chorismate.synthase..4.2.3.5.",0,0,0,0,7.552302566722,6.65992823229494,0,0,10.8634407150783,7.53148765116516,12.2633827795794,1.61498790637664,14.7432852888948,9.70826208051525,6.17459164959114,10.9363912149724,0
"Lyases....Carbon.oxygen.lyases....Other.carbon.oxygen.lyases..4.2.99...",0,0,0,0,2.83211346252075,0,0,0,0,3.76574382558258,0.306584569489484,0,0,0,0,0.455682967290515,0
"DNA..apurinic.or.apyrimidinic.site..lyase..4.2.99.18.",0,0,0,0,0,2.21997607743165,3.18181755096838,6.05040047222096,1.35793008938479,7.53148765116516,11.3436290711109,0,13.0087811372601,9.70826208051525,15.7795119933996,14.5818549532965,0
"X2.succinyl.6.hydroxy.2.4.cyclohexadiene.1.carboxylate.synthase..4.2.99.20.",0,0,0,0,0,0,0,0,0,1.88287191279129,0,3.22997581275328,0,0,2.05819721653038,0.91136593458103,0
"Lyases....Carbon.nitrogen.lyases..4.3.....",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"Lyases....Carbon.nitrogen.lyases....Ammonia.lyases..4.3.1...",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,0,0,0,0
"Aspartate.ammonia.lyase..4.3.1.1.",0,0,0,4.02104988780646,15.104605133444,13.3198564645899,22.2727228567787,16.6386012986076,4.07379026815436,1.88287191279129,9.50412165417402,4.84496371912992,11.7079030235341,11.8656536539631,3.4303286942173,7.29092747664824,3.82201295482921
"Ornithine.cyclodeaminase..4.3.1.12.",0,7.61314689391993,0,0,1.8880756416805,0,3.18181755096838,1.51260011805524,2.71586017876957,1.88287191279129,7.05144509825814,1.61498790637664,3.90263434117804,4.85413104025762,2.74426295537384,8.20229341122927,3.82201295482921
"X3.aminobutyryl.CoA.ammonia.lyase..4.3.1.14.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.07869578672392,0,0,0
"Diaminopropionate.ammonia.lyase..4.3.1.15.",0,0,0,0,0,0,3.18181755096838,0,5.43172035753914,0,0.306584569489484,1.61498790637664,0,0,0,0,0
"Threo.3.hydroxy.L.aspartate.ammonia.lyase..4.3.1.16.",0,0,0,0,0.944037820840251,0,0,0,0,0,0.306584569489484,0,0.433626037908671,0,0,0.455682967290515,0
"L.serine.ammonia.lyase..4.3.1.17.",0,7.61314689391993,0,20.1052494390323,10.3844160292428,17.7598086194532,22.2727228567787,6.05040047222096,2.71586017876957,9.41435956395646,14.1028901965163,4.84496371912992,13.8760332130775,18.3378283743066,16.465577732243,14.5818549532965,11.4660388644876
"D.serine.ammonia.lyase..4.3.1.18.",0,3.80657344695997,0,0,0,2.21997607743165,4.77272632645257,6.05040047222096,0,3.76574382558258,3.67901483387381,0,4.76988641699539,2.15739157344783,2.74426295537384,3.18978077103361,0
"Threonine.ammonia.lyase..4.3.1.19.",0,11.4197203408799,0,20.1052494390323,16.0486429542843,6.65992823229494,0,18.1512014166629,16.2951610726174,22.5944629534955,31.2716260879274,22.6098306892729,21.2476758575249,25.888698881374,14.4073805157127,26.8852950701404,0
"Methylaspartate.ammonia.lyase..4.3.1.2.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,0,0,0,0
"Phenylalanine.ammonia.lyase..4.3.1.24.",0,0,0,0,2.83211346252075,0,0,1.51260011805524,0,0,0,0,0,0.539347893361958,0,0,0
"Histidine.ammonia.lyase..4.3.1.3.",0,7.61314689391993,0,0,2.83211346252075,28.8596890066114,14.3181789793577,25.7142020069391,8.14758053630871,0,17.1687358914111,11.3049153446365,19.9467977437989,20.4952199477544,16.465577732243,17.3159527570396,0
"Formimidoyltetrahydrofolate.cyclodeaminase..4.3.1.4.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"Ethanolamine.ammonia.lyase..4.3.1.7.",0,0,0,4.02104988780646,12.2724916709233,0,4.77272632645257,19.6638015347181,2.71586017876957,1.88287191279129,2.14609198642639,0,5.20351245490406,0,1.37213147768692,3.64546373832412,0
"Argininosuccinate.lyase..4.3.2.1.",0,0,0,0,12.2724916709233,11.0998803871582,12.7272702038735,15.1260011805524,4.07379026815436,47.0717978197823,25.7531038371167,27.4547944084029,27.752066426155,32.3608736017175,26.7565638148949,21.8727824299447,15.2880518193168
"Adenylosuccinate.lyase..4.3.2.2.",0,0,0,0,12.2724916709233,0,7.95454387742095,19.6638015347181,20.3689513407718,18.8287191279129,17.1687358914111,9.68992743825983,15.6105373647122,18.8771762676685,12.3491832991823,25.5182461682688,0
"Ureidoglycolate.lyase..4.3.2.3.",0,0,0,0,0.944037820840251,0,0,0,0,0,1.83950741693691,0,0.433626037908671,3.77543525353371,1.37213147768692,7.29092747664824,0
"Strictosidine.synthase..4.3.3.2.",0,0,0,0,0,0,0,0,0,0,0,0,0.433626037908671,0,0,0,0
"X4.hydroxy.tetrahydrodipicolinate.synthase..4.3.3.7.",0,0,0,0,16.9926807751245,4.43995215486329,15.9090877548419,15.1260011805524,14.9372309832326,16.9458472151216,23.6070118506903,12.9199032510131,23.8494320849769,15.6410889074968,16.465577732243,27.3409780374309,0
"Lyases....Carbon.nitrogen.lyases....Other.carbon.nitrogen.lyases..4.3.99...",3.80287814772949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X7.carboxy.7.deazaguanine.synthase..4.3.99.3.",0,0,0,0,5.6642269250415,0,1.59090877548419,10.5882008263867,6.78965044692393,16.9458472151216,7.05144509825814,1.61498790637664,5.63713849281273,8.09021840042937,4.11639443306076,5.46819560748618,0
"Lyases....Carbon.sulfur.lyases..4.4.....",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0.433626037908671,0,0,0,0
"Lyases....Carbon.sulfur.lyases....Carbon.sulfur.lyases..4.4.1...",0,0,0,0,0,0,1.59090877548419,1.51260011805524,0,0,0.613169138978969,3.22997581275328,0.867252075817343,0,1.37213147768692,0,0
"Cystathionine.gamma.lyase..4.4.1.1.",3.80287814772949,0,0,0,2.83211346252075,0,3.18181755096838,1.51260011805524,2.71586017876957,1.88287191279129,6.74486052876866,3.22997581275328,4.76988641699539,7.01152261370546,6.17459164959114,6.83524450935773,0
"Methionine.gamma.lyase..4.4.1.11.",0,0,0,0,0,0,4.77272632645257,3.02520023611048,4.07379026815436,0,2.75926112540536,0,4.76988641699539,3.77543525353371,4.80246017190422,5.46819560748618,3.82201295482921
"Cysteine.S.conjugate.beta.lyase..4.4.1.13.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"X1.aminocyclopropane.1.carboxylate.synthase..4.4.1.14.",0,0,0,8.04209977561292,1.8880756416805,0,1.59090877548419,0,0,0,0.613169138978969,0,0.433626037908671,0,0,0,3.82201295482921
"D.cysteine.desulfhydrase..4.4.1.15.",3.80287814772949,0,0,0,3.776151283361,0,0,1.51260011805524,5.43172035753914,1.88287191279129,1.83950741693691,0,2.16813018954336,0,0.68606573884346,0.91136593458103,3.82201295482921
"Selenocysteine.lyase..4.4.1.16.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,1.36704890187155,0
"Holocytochrome.c.synthase..4.4.1.17.",0,0,0,0,0,0,1.59090877548419,1.51260011805524,0,0,0,0,0,0,0,0,0
"Phosphosulfolactate.synthase..4.4.1.19.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,1.30087811372601,0.539347893361958,0,0,0
"S.ribosylhomocysteine.lyase..4.4.1.21.",0,0,0,4.02104988780646,0.944037820840251,6.65992823229494,1.59090877548419,0,0,0,1.53292284744742,6.45995162550655,0.433626037908671,2.69673946680979,5.48852591074768,0.455682967290515,0
"S..hydroxymethyl.glutathione.synthase..4.4.1.22.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.hydroxypropyl.CoM.lyase..4.4.1.23.",0,0,0,0,0.944037820840251,0,0,0,0,0,0.306584569489484,0,0,0.539347893361958,0,0.455682967290515,0
"Lactoylglutathione.lyase..4.4.1.5.",0,0,0,4.02104988780646,8.49634038756226,13.3198564645899,6.36363510193676,7.5630005902762,10.8634407150783,1.88287191279129,6.74486052876866,3.22997581275328,6.0707645307214,4.31478314689567,6.8606573884346,6.83524450935773,11.4660388644876
"Cystathionine.beta.lyase..4.4.1.8.",0,0,0,0,3.776151283361,2.21997607743165,0,1.51260011805524,1.35793008938479,3.76574382558258,12.8765519185584,16.1498790637664,7.37164264444741,11.8656536539631,13.0352490380257,20.9614164953637,0
"Lyases....Phosphorus.oxygen.lyases..4.6.....",3.80287814772949,0,0,4.02104988780646,9.44037820840251,0,0,0,2.71586017876957,0,0.306584569489484,0,0,0,1.37213147768692,1.82273186916206,0
"Adenylate.cyclase..4.6.1.1.",0,0,0,0,12.2724916709233,26.6397129291798,9.54545265290514,7.5630005902762,16.2951610726174,9.41435956395646,7.35802966774763,8.07493953188319,13.0087811372601,4.85413104025762,16.465577732243,5.46819560748618,0
"X2.C.methyl.D.erythritol.2.4.cyclodiphosphate.synthase..4.6.1.12.",0,0,0,0,0.944037820840251,0,6.36363510193676,0,1.35793008938479,5.64861573837387,2.75926112540536,0,2.16813018954336,1.61804368008587,0.68606573884346,0,0
"Guanylate.cyclase..4.6.1.2.",0,0,0,8.04209977561292,0,0,0,1.51260011805524,1.35793008938479,1.88287191279129,0.613169138978969,0,0.867252075817343,2.69673946680979,1.37213147768692,0.455682967290515,7.64402590965842
"Ferrochelatase..4.99.1.1.",0,121.810350302719,0,0,4.72018910420125,15.5398325420215,0,10.5882008263867,25.8006716983109,15.0629753023303,19.3148278778375,12.9199032510131,14.3096592509862,15.1017410141348,16.465577732243,12.7591230841344,11.4660388644876
"Alkylmercury.lyase..4.99.1.2.",0,0,0,0,0,0,0,0,1.35793008938479,0,0,0,0,0,0,0,0
"Sirohydrochlorin.cobaltochelatase..4.99.1.3.",0,0,0,0,0,0,0,0,0,0,4.59876854234227,4.84496371912992,0.433626037908671,1.61804368008587,0,3.64546373832412,0
"Sirohydrochlorin.ferrochelatase..4.99.1.4.",0,0,0,4.02104988780646,0.944037820840251,0,0,3.02520023611048,2.71586017876957,3.76574382558258,0,9.68992743825983,0.433626037908671,0.539347893361958,3.4303286942173,1.36704890187155,0
"Isomerases..5.......",0,0,0,4.02104988780646,0.944037820840251,4.43995215486329,1.59090877548419,1.51260011805524,2.71586017876957,5.64861573837387,3.67901483387381,11.3049153446365,1.73450415163469,0,1.37213147768692,2.27841483645258,3.82201295482921
"Isomerases....Racemases.and.epimerases..5.1.....",0,0,0,0,0,2.21997607743165,0,1.51260011805524,1.35793008938479,0,0,0,0,0.539347893361958,0,0,0
"Isomerases....Racemases.and.epimerases....Acting.on.amino.acids.and.derivatives..5.1.1...",0,0,0,0,10.3844160292428,0,0,0,0,0,0,0,2.60175622745203,0,0,0,0
"Alanine.racemase..5.1.1.1.",0,7.61314689391993,0,0,13.2165294917635,13.3198564645899,15.9090877548419,19.6638015347181,14.9372309832326,5.64861573837387,15.0226439049847,19.3798548765197,20.3804237817076,18.8771762676685,23.3262351206776,26.4296121028499,0
"Phenylalanine.racemase..ATP.hydrolyzing...5.1.1.11.",0,0,0,4.02104988780646,5.6642269250415,11.0998803871582,17.4999965303261,4.53780035416572,4.07379026815436,7.53148765116516,5.82510682030021,1.61498790637664,7.37164264444741,2.15739157344783,1.37213147768692,0.91136593458103,7.64402590965842
"Ornithine.racemase..5.1.1.12.",0,11.4197203408799,0,0,0.944037820840251,0,7.95454387742095,1.51260011805524,1.35793008938479,5.64861573837387,11.0370445016214,0,3.90263434117804,13.483697334049,2.74426295537384,9.56934231310082,0
"Aspartate.racemase..5.1.1.13.",0,0,0,0,9.44037820840251,0,0,4.53780035416572,8.14758053630871,5.64861573837387,3.9855994033633,0,3.46900830326937,2.15739157344783,2.05819721653038,4.10114670561464,0
"Isopenicillin.N.epimerase..5.1.1.17.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455682967290515,0
"Glutamate.racemase..5.1.1.3.",0,0,0,0,16.0486429542843,0,6.36363510193676,3.02520023611048,8.14758053630871,0,17.7819050303901,1.61498790637664,13.8760332130775,15.6410889074968,11.6631175603388,23.6955142991068,0
"Proline.racemase..5.1.1.4.",0,0,0,0,1.8880756416805,0,3.18181755096838,1.51260011805524,1.35793008938479,0,0.613169138978969,0,1.73450415163469,1.61804368008587,1.37213147768692,1.36704890187155,0
"Diaminopimelate.epimerase..5.1.1.7.",0,0,0,0,7.552302566722,4.43995215486329,11.1363614283893,7.5630005902762,9.5055106256935,9.41435956395646,10.730459932132,12.9199032510131,9.1061467960821,9.16891418715329,10.9770518214954,7.29092747664824,0
"X4.hydroxyproline.epimerase..5.1.1.8.",0,0,0,0,0.944037820840251,0,0,1.51260011805524,0,0,1.22633827795794,0,1.73450415163469,0,0,0,0
"Isomerases....Racemases.and.epimerases....Acting.on.hydroxy.acids.and.derivatives..5.1.2...",0,0,0,4.02104988780646,0,0,0,0,0,0,0,0,0,1.07869578672392,0,0,0
"Mandelate.racemase..5.1.2.2.",0,0,0,0,5.6642269250415,0,3.18181755096838,0,0,0,3.9855994033633,3.22997581275328,1.30087811372601,3.23608736017175,1.37213147768692,4.10114670561464,0
"X3.hydroxybutyryl.CoA.epimerase..5.1.2.3.",0,7.61314689391993,0,0,2.83211346252075,28.8596890066114,7.95454387742095,1.51260011805524,2.71586017876957,7.53148765116516,3.06584569489485,3.22997581275328,10.4070249098081,1.61804368008587,13.7213147768692,3.64546373832412,3.82201295482921
"Isomerases....Racemases.and.epimerases....Acting.on.carbohydrates.and.derivatives..5.1.3...",0,0,0,0,0,0,6.36363510193676,0,2.71586017876957,0,0.919753708468454,0,0.867252075817343,2.15739157344783,0,0.455682967290515,0
"Ribulose.phosphate.3.epimerase..5.1.3.1.",0,0,0,0,7.552302566722,4.43995215486329,14.3181789793577,1.51260011805524,9.5055106256935,18.8287191279129,9.8107062236635,6.45995162550655,6.50439056863007,4.85413104025762,2.05819721653038,10.9363912149724,0
"CDP.paratose.2.epimerase..5.1.3.10.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05819721653038,0,0
"Cellobiose.epimerase..5.1.3.11.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UDP.glucuronate.5..epimerase..5.1.3.12.",0,0,0,0,0,0,0,0,4.07379026815436,0,0.919753708468454,0,1.30087811372601,1.07869578672392,1.37213147768692,0.455682967290515,0
"dTDP.4.dehydrorhamnose.3.5.epimerase..5.1.3.13.",0,0,0,0,0.944037820840251,0,0,7.5630005902762,8.14758053630871,0,4.59876854234227,0,6.0707645307214,6.4721747203435,5.48852591074768,11.3920741822629,0
"UDP.N.acetylglucosamine.2.epimerase..non.hydrolyzing...5.1.3.14.",0,0,0,0,0,0,0,0,1.35793008938479,0,22.0740890032429,6.45995162550655,6.0707645307214,4.31478314689567,3.4303286942173,6.37956154206721,0
"Glucose.6.phosphate.1.epimerase..5.1.3.15.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"GDP.mannose.3.5.epimerase..5.1.3.18.",0,0,0,0,0,0,3.18181755096838,0,0,0,0.613169138978969,0,0,0,0.68606573884346,1.36704890187155,0
"UDP.glucose.4.epimerase..5.1.3.2.",0,0,0,0,10.3844160292428,4.43995215486329,27.0454491832312,30.2520023611048,19.011021251387,5.64861573837387,29.4321186709905,17.764866970143,29.4865705777897,20.4952199477544,21.2680379041473,30.075075841174,0
"ADP.glyceromanno.heptose.6.epimerase..5.1.3.20.",0,0,0,0,1.8880756416805,15.5398325420215,0,3.02520023611048,0,0,1.53292284744742,3.22997581275328,4.76988641699539,0,4.11639443306076,0,0
"Maltose.epimerase..5.1.3.21.",0,0,0,0,1.8880756416805,0,0,0,0,0,0,0,0,0,0,0,0
"L.ribulose.5.phosphate.3.epimerase..5.1.3.22.",0,0,0,0,1.8880756416805,0,1.59090877548419,0,1.35793008938479,11.2972314767477,0,0,0,0.539347893361958,4.11639443306076,0.91136593458103,0
"UDP.2.3.diacetamido.2.3.dideoxyglucuronic.acid.2.epimerase..5.1.3.23.",0,0,0,0,0.944037820840251,0,0,0,0,0,0,0,0,0,0,0,0
"Aldose.1.epimerase..5.1.3.3.",0,11.4197203408799,0,0,4.72018910420125,0,0,0,0,0,11.3436290711109,0,5.63713849281273,9.16891418715329,4.80246017190422,9.1136593458103,0
"L.ribulose.5.phosphate.4.epimerase..5.1.3.4.",0,0,0,24.1262993268388,0,6.65992823229494,6.36363510193676,3.02520023611048,1.35793008938479,0,1.83950741693691,0,3.0353822653607,3.23608736017175,10.2909860826519,4.10114670561464,3.82201295482921
"UDP.glucuronate.4.epimerase..5.1.3.6.",0,0,0,4.02104988780646,1.8880756416805,0,0,0,4.07379026815436,0,0,0,0,0.539347893361958,0.68606573884346,1.82273186916206,3.82201295482921
"UDP.N.acetylglucosamine.4.epimerase..5.1.3.7.",0,0,0,0,1.8880756416805,0,0,1.51260011805524,1.35793008938479,1.88287191279129,1.53292284744742,0,0,1.07869578672392,1.37213147768692,2.27841483645258,0
"N.acylglucosamine.2.epimerase..5.1.3.8.",0,0,0,0,0.944037820840251,0,0,1.51260011805524,4.07379026815436,0,0,0,0.867252075817343,0.539347893361958,3.4303286942173,1.82273186916206,0
"N.acylglucosamine.6.phosphate.2.epimerase..5.1.3.9.",0,0,0,0,0.944037820840251,0,0,0,0,0,0,0,0.433626037908671,2.15739157344783,0,0,0
"L.rhamnose.mutarotase..5.1.3.n3.",3.80287814772949,0,0,0,0,2.21997607743165,0,0,0,1.88287191279129,0.306584569489484,0,0.867252075817343,0,1.37213147768692,0,0
"Isomerases....Racemases.and.epimerases....Acting.on.other.compounds..5.1.99...",0,0,0,0,0,2.21997607743165,3.18181755096838,3.02520023611048,2.71586017876957,0,8.58436794570557,3.22997581275328,1.73450415163469,7.55087050706742,0,7.74661044393876,3.82201295482921
"Methylmalonyl.CoA.epimerase..5.1.99.1.",0,0,0,0,0,0,0,0,2.71586017876957,0,0,0,0.433626037908671,3.77543525353371,0,7.74661044393876,0
"Alpha.methylacyl.CoA.racemase..5.1.99.4.",0,11.4197203408799,0,0,15.104605133444,0,1.59090877548419,4.53780035416572,5.43172035753914,11.2972314767477,4.29218397285278,4.84496371912992,3.0353822653607,1.07869578672392,0,1.36704890187155,0
"Hydantoin.racemase..5.1.99.5.",0,0,0,0,0,0,0,3.02520023611048,0,0,4.90535311183175,1.61498790637664,1.30087811372601,2.15739157344783,0,6.37956154206721,7.64402590965842
"NAD.P.H.hydrate.epimerase..5.1.99.6.",0,3.80657344695997,0,0,0,2.21997607743165,3.18181755096838,0,0,0,1.53292284744742,0,0.433626037908671,2.15739157344783,0.68606573884346,0.455682967290515,0
"Isomerases....Cis.trans.isomerases..5.2.....",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,0,0,0,0
"Maleate.isomerase..5.2.1.1.",0,0,0,0,0,0,0,0,1.35793008938479,0,1.83950741693691,1.61498790637664,2.60175622745203,0,0,4.55682967290515,0
"Maleylacetoacetate.isomerase..5.2.1.2.",0,3.80657344695997,0,0,0,0,0,0,0,0,3.9855994033633,0,2.16813018954336,3.77543525353371,0,7.29092747664824,0
"Maleylpyruvate.isomerase..5.2.1.4.",0,0,0,0,0,0,1.59090877548419,0,0,0,0,0,0,0,0,0,0
"Linoleate.isomerase..5.2.1.5.",0,0,0,0,0,0,3.18181755096838,0,0,0,0,0,0,0,1.37213147768692,0,0
"Peptidylprolyl.isomerase..5.2.1.8.",0,3.80657344695997,0,32.1683991024517,69.8587987421785,51.0594497809279,63.6363510193676,71.0922055485963,54.3172035753914,33.8916944302432,70.207866413092,82.3643832252086,67.6456619137527,53.9347893361958,54.8852591074768,57.4160538786049,0
"Isomerases....Intramolecular.oxidoreductases....Interconverting.aldoses.and.ketoses..and.related.compounds..5.3.1...",0,3.80657344695997,4.90668086696045,0,1.8880756416805,6.65992823229494,3.18181755096838,6.05040047222096,8.14758053630871,0,1.53292284744742,8.07493953188319,1.30087811372601,0,6.17459164959114,3.18978077103361,11.4660388644876
"Triose.phosphate.isomerase..5.3.1.1.",0,0,4.90668086696045,8.04209977561292,13.2165294917635,19.9797846968848,25.454540407747,15.1260011805524,17.6530911620022,1.88287191279129,10.117290793153,4.84496371912992,10.4070249098081,15.1017410141348,5.48852591074768,8.65797637851979,3.82201295482921
"Glucuronate.isomerase..5.3.1.12.",3.80287814772949,3.80657344695997,0,4.02104988780646,4.72018910420125,15.5398325420215,4.77272632645257,9.07560070833144,8.14758053630871,11.2972314767477,8.58436794570557,9.68992743825983,4.76988641699539,4.85413104025762,5.48852591074768,8.65797637851979,7.64402590965842
"Arabinose.5.phosphate.isomerase..5.3.1.13.",0,0,0,8.04209977561292,3.776151283361,13.3198564645899,6.36363510193676,16.6386012986076,5.43172035753914,13.180103389539,7.9711988067266,12.9199032510131,11.2742769856255,9.16891418715329,9.60492034380844,6.83524450935773,3.82201295482921
"L.rhamnose.isomerase..5.3.1.14.",0,0,0,0,2.83211346252075,2.21997607743165,7.95454387742095,3.02520023611048,4.07379026815436,13.180103389539,2.14609198642639,12.9199032510131,3.0353822653607,2.15739157344783,10.2909860826519,3.64546373832412,0
"D.lyxose.ketol.isomerase..5.3.1.15.",0,0,0,0,0,0,0,0,0,0,0.613169138978969,0,0,0,0,0,0
"isomerase..5.3.1.16.",0,3.80657344695997,0,8.04209977561292,7.552302566722,4.43995215486329,1.59090877548419,10.5882008263867,13.5793008938479,16.9458472151216,9.8107062236635,6.45995162550655,13.4424071751688,9.16891418715329,4.80246017190422,17.7716357243301,7.64402590965842
